ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-03-12,556624.6908991984,308785.25525339117,1202287.2512039214,539031.4726562843,573944.506402337,187048.4014933859,187048.4014933859,187048.4014933859,187048.4014933859,187048.4014933859,187048.4014933859,0.0,0.0,0.0,743673.0923925843
2016-03-13,556724.491854021,4335.0981213973855,842804.8436510375,539004.2672936275,574146.9783027298,-129139.28175846444,-129139.28175846444,-129139.28175846444,-129139.28175846444,-129139.28175846444,-129139.28175846444,0.0,0.0,0.0,427585.21009555657
2016-03-14,556824.2928088435,129821.27652117806,1003619.4606950805,538951.9037096264,574334.6028184087,-15568.900185209923,-15568.900185209923,-15568.900185209923,-15568.900185209923,-15568.900185209923,-15568.900185209923,0.0,0.0,0.0,541255.3926236336
2016-03-15,556924.093763666,121801.73451064383,993464.3574260843,538910.4850856526,574506.0946467932,-878.198408706575,-878.198408706575,-878.198408706575,-878.198408706575,-878.198408706575,-878.198408706575,0.0,0.0,0.0,556045.8953549594
2016-03-16,557023.8947184887,106700.47550589665,976393.1310778323,538869.0664616788,574677.5864751777,-17854.214931457765,-17854.214931457765,-17854.214931457765,-17854.214931457765,-17854.214931457765,-17854.214931457765,0.0,0.0,0.0,539169.6797870309
2016-03-17,557123.6956733111,111041.52137450397,1000231.0773139782,538827.6478377051,574849.0783035621,-17840.90399960193,-17840.90399960193,-17840.90399960193,-17840.90399960193,-17840.90399960193,-17840.90399960193,0.0,0.0,0.0,539282.7916737092
2016-03-18,557223.4966281337,120214.01538336255,999297.7581762635,538827.6854077136,575021.3883198726,-5766.90221032472,-5766.90221032472,-5766.90221032472,-5766.90221032472,-5766.90221032472,-5766.90221032472,0.0,0.0,0.0,551456.5944178089
2016-03-19,557323.2975829563,312730.8096688239,1165432.2316903584,538882.7589716766,575194.516524109,187048.40149344152,187048.40149344152,187048.40149344152,187048.40149344152,187048.40149344152,187048.40149344152,0.0,0.0,0.0,744371.6990763978
2016-03-20,557423.0985377788,-6329.141337953143,869645.0073404438,538942.2530540013,575367.6447283453,-129139.28175775989,-129139.28175775989,-129139.28175775989,-129139.28175775989,-129139.28175775989,-129139.28175775989,0.0,0.0,0.0,428283.81678001897
2016-03-21,557522.8994926013,102465.29245559585,957995.7457460456,538942.9023367602,575537.617886171,-15568.900185666185,-15568.900185666185,-15568.900185666185,-15568.900185666185,-15568.900185666185,-15568.900185666185,0.0,0.0,0.0,541953.9993069351
2016-03-22,557622.700447424,117272.70429742814,1015730.4603770237,538964.1686420282,575700.8465558701,-878.1984085337925,-878.1984085337925,-878.1984085337925,-878.1984085337925,-878.1984085337925,-878.1984085337925,0.0,0.0,0.0,556744.5020388901
2016-03-23,557722.5014022464,62261.366848972284,961839.7748469932,538957.7347600748,575886.7074255823,-17854.214931672497,-17854.214931672497,-17854.214931672497,-17854.214931672497,-17854.214931672497,-17854.214931672497,0.0,0.0,0.0,539868.2864705739
2016-03-24,557822.302357069,107877.89540155853,977737.7888962477,539004.4219633327,576074.385685484,-17840.90400006725,-17840.90400006725,-17840.90400006725,-17840.90400006725,-17840.90400006725,-17840.90400006725,0.0,0.0,0.0,539981.3983570017
2016-03-25,557922.1033118916,123185.72473350893,955864.55854708,539075.872985296,576261.8569645516,-5766.9022102520885,-5766.9022102520885,-5766.9022102520885,-5766.9022102520885,-5766.9022102520885,-5766.9022102520885,0.0,0.0,0.0,552155.2011016394
2016-03-26,558021.9042667141,315581.15552546165,1167451.831021908,539091.3980762598,576431.8406969976,187048.40149339268,187048.40149339268,187048.40149339268,187048.40149339268,187048.40149339268,187048.40149339268,0.0,0.0,0.0,745070.3057601068
2016-03-27,558121.7052215366,-14096.99140503198,882605.3630450596,539071.5927432876,576560.6067356821,-129139.28175801155,-129139.28175801155,-129139.28175801155,-129139.28175801155,-129139.28175801155,-129139.28175801155,0.0,0.0,0.0,428982.423463525
2016-03-28,558221.5061763593,128718.68244436213,950320.1666210392,539016.7878784079,576757.5069548467,-15568.900185273966,-15568.900185273966,-15568.900185273966,-15568.900185273966,-15568.900185273966,-15568.900185273966,0.0,0.0,0.0,542652.6059910853
2016-03-29,558321.3071311817,141421.6808243407,988359.4465744551,538961.983013528,576954.4071740112,-878.198408360994,-878.198408360994,-878.198408360994,-878.198408360994,-878.198408360994,-878.198408360994,0.0,0.0,0.0,557443.1087228208
2016-03-30,558421.1080860043,117603.09304141719,993112.5555870273,538907.1781486482,577151.3073931758,-17854.214931068454,-17854.214931068454,-17854.214931068454,-17854.214931068454,-17854.214931068454,-17854.214931068454,0.0,0.0,0.0,540566.8931549358
2016-03-31,558520.9090408268,126131.55410134632,988211.6132937288,538852.3732837684,577348.2076123403,-17840.90399991356,-17840.90399991356,-17840.90399991356,-17840.90399991356,-17840.90399991356,-17840.90399991356,0.0,0.0,0.0,540680.0050409132
2016-04-01,558620.7099956494,141962.14959420354,978381.801652825,538802.2912047898,577545.1078315049,-5766.902210557934,-5766.902210557934,-5766.902210557934,-5766.902210557934,-5766.902210557934,-5766.902210557934,0.0,0.0,0.0,552853.8077850915
2016-04-02,558720.510950472,296509.7182997591,1196849.3236753189,538759.5014801992,577742.0080506695,187048.40149334384,187048.40149334384,187048.40149334384,187048.40149334384,187048.40149334384,187048.40149334384,0.0,0.0,0.0,745768.9124438158
2016-04-03,558820.3119052945,12866.05657279174,870438.0031415055,538732.2326570489,577938.9082698339,-129139.28175788176,-129139.28175788176,-129139.28175788176,-129139.28175788176,-129139.28175788176,-129139.28175788176,0.0,0.0,0.0,429681.0301474128
2016-04-04,558920.112860117,103220.26161248934,973749.1871606619,538735.1916851745,578149.5414130489,-15568.900185059507,-15568.900185059507,-15568.900185059507,-15568.900185059507,-15568.900185059507,-15568.900185059507,0.0,0.0,0.0,543351.2126750575
2016-04-05,559019.9138149396,143277.48477434987,981124.3403509542,538743.1552810514,578373.907480314,-878.1984088781093,-878.1984088781093,-878.1984088781093,-878.1984088781093,-878.1984088781093,-878.1984088781093,0.0,0.0,0.0,558141.7154060615
2016-04-06,559119.7147697621,104410.25575629539,983944.6624421917,538743.9724410584,578596.8613191659,-17854.21493168359,-17854.21493168359,-17854.21493168359,-17854.21493168359,-17854.21493168359,-17854.21493168359,0.0,0.0,0.0,541265.4998380785
2016-04-07,559219.5157245847,101025.53797024909,981601.7502029081,538752.3637717725,578795.1380016835,-17840.90400028458,-17840.90400028458,-17840.90400028458,-17840.90400028458,-17840.90400028458,-17840.90400028458,0.0,0.0,0.0,541378.6117243001
2016-04-08,559319.3166794073,90013.80171144159,1005014.2017750873,538760.8422834486,579011.0341126763,-5766.902210191993,-5766.902210191993,-5766.902210191993,-5766.902210191993,-5766.902210191993,-5766.902210191993,0.0,0.0,0.0,553552.4144692153
2016-04-09,559419.1176342298,324808.0263789549,1190661.5712059545,538769.3207951246,579259.5608109102,187048.401493295,187048.401493295,187048.401493295,187048.401493295,187048.401493295,187048.401493295,0.0,0.0,0.0,746467.5191275248
2016-04-10,559518.9185890524,1300.8077804911243,886133.6267874842,538757.4208631925,579508.0875091437,-129139.28175784607,-129139.28175784607,-129139.28175784607,-129139.28175784607,-129139.28175784607,-129139.28175784607,0.0,0.0,0.0,430379.6368312063
2016-04-11,559618.7195438748,100237.54375311929,961194.1471194865,538768.6953502913,579738.8116034194,-15568.900185091512,-15568.900185091512,-15568.900185091512,-15568.900185091512,-15568.900185091512,-15568.900185091512,0.0,0.0,0.0,544049.8193587833
2016-04-12,559718.5204986975,118049.45194811563,998545.5573672898,538786.5674547337,579968.7610057642,-878.1984081315828,-878.1984081315828,-878.1984081315828,-878.1984081315828,-878.1984081315828,-878.1984081315828,0.0,0.0,0.0,558840.3220905659
2016-04-13,559818.32145352,114281.13042293713,969294.5609017799,538804.4395591757,580198.710408109,-17854.214931898325,-17854.214931898325,-17854.214931898325,-17854.214931898325,-17854.214931898325,-17854.214931898325,0.0,0.0,0.0,541964.1065216217
2016-04-14,559918.1224083425,140022.61756994095,976471.6144203743,538825.376188969,580428.6598104538,-17840.903999606177,-17840.903999606177,-17840.903999606177,-17840.903999606177,-17840.903999606177,-17840.903999606177,0.0,0.0,0.0,542077.2184087364
2016-04-15,560017.9233631651,128801.73676526318,932655.5364640818,538846.5627087372,580658.6092127988,-5766.9022101193395,-5766.9022101193395,-5766.9022101193395,-5766.9022101193395,-5766.9022101193395,-5766.9022101193395,0.0,0.0,0.0,554251.0211530458
2016-04-16,560117.7243179877,324068.0314096638,1149454.0173380258,538869.7604062138,580888.5586151435,187048.40149335057,187048.40149335057,187048.40149335057,187048.40149335057,187048.40149335057,187048.40149335057,0.0,0.0,0.0,747166.1258113382
2016-04-17,560217.5252728101,12802.865906870704,855150.2602614558,538877.0255807483,581110.5805346763,-129139.28175790703,-129139.28175790703,-129139.28175790703,-129139.28175790703,-129139.28175790703,-129139.28175790703,0.0,0.0,0.0,431078.2435149031
2016-04-18,560317.3262276328,102727.49225423536,978899.4025214894,538855.7587771508,581324.3450327015,-15568.900184699305,-15568.900184699305,-15568.900184699305,-15568.900184699305,-15568.900184699305,-15568.900184699305,0.0,0.0,0.0,544748.4260429335
2016-04-19,560417.1271824553,115154.50602635568,980197.6474869117,538834.4919735532,581472.2630139306,-878.1984085325123,-878.1984085325123,-878.1984085325123,-878.1984085325123,-878.1984085325123,-878.1984085325123,0.0,0.0,0.0,559538.9287739227
2016-04-20,560516.9281372778,127021.51042737778,981419.7893762995,538813.2251699555,581660.4466784637,-17854.214931903876,-17854.214931903876,-17854.214931903876,-17854.214931903876,-17854.214931903876,-17854.214931903876,0.0,0.0,0.0,542662.713205374
2016-04-21,560616.7290921004,131258.46170473986,951209.4424513035,538815.2046173328,581885.5402387048,-17840.904000071507,-17840.904000071507,-17840.904000071507,-17840.904000071507,-17840.904000071507,-17840.904000071507,0.0,0.0,0.0,542775.825092029
2016-04-22,560716.530046923,108860.81899406943,961103.8344677051,538843.7932141696,582110.7166028915,-5766.902210089297,-5766.902210089297,-5766.902210089297,-5766.902210089297,-5766.902210089297,-5766.902210089297,0.0,0.0,0.0,554949.6278368337
2016-04-23,560816.3310017454,288627.3518356235,1172084.1397055935,538860.634223347,582335.9757710238,187048.4014935673,187048.4014935673,187048.4014935673,187048.4014935673,187048.4014935673,187048.4014935673,0.0,0.0,0.0,747864.7324953127
2016-04-24,560916.1319565681,11921.168559115447,892758.4846769277,538858.7639372606,582561.2349391563,-129139.28175796797,-129139.28175796797,-129139.28175796797,-129139.28175796797,-129139.28175796797,-129139.28175796797,0.0,0.0,0.0,431776.85019860015
2016-04-25,561015.9329113906,138007.02269716936,964296.9182724544,538908.7080514014,582786.4941072888,-15568.900185155566,-15568.900185155566,-15568.900185155566,-15568.900185155566,-15568.900185155566,-15568.900185155566,0.0,0.0,0.0,545447.032726235
2016-04-26,561115.7338662131,156494.88859285225,1028223.5247066055,538961.7367293014,583011.7532754211,-878.1984090496222,-878.1984090496222,-878.1984090496222,-878.1984090496222,-878.1984090496222,-878.1984090496222,0.0,0.0,0.0,560237.5354571635
2016-04-27,561215.5348210357,91689.04461730013,970616.6445156431,538968.8242020188,583237.0124435537,-17854.214931509014,-17854.214931509014,-17854.214931509014,-17854.214931509014,-17854.214931509014,-17854.214931509014,0.0,0.0,0.0,543361.3198895267
2016-04-28,561315.3357758583,111804.05398535839,978527.520042895,538975.911674736,583469.6980559449,-17840.903999917817,-17840.903999917817,-17840.903999917817,-17840.903999917817,-17840.903999917817,-17840.903999917817,0.0,0.0,0.0,543474.4317759405
2016-04-29,561415.1367306808,129235.88811600766,1004167.554988445,538979.5708526584,583705.3106106801,-5766.902209723345,-5766.902209723345,-5766.902209723345,-5766.902209723345,-5766.902209723345,-5766.902209723345,0.0,0.0,0.0,555648.2345209575
2016-04-30,561514.9376855034,298816.4043653276,1176324.1605133375,539029.2039400277,583940.8729249969,187048.4014934379,187048.4014934379,187048.4014934379,187048.4014934379,187048.4014934379,187048.4014934379,0.0,0.0,0.0,748563.3391789413
2016-05-01,561614.7386403258,-12177.895950113345,867553.7734698383,539075.4182739594,584176.4352393135,-129139.28175774154,-129139.28175774154,-129139.28175774154,-129139.28175774154,-129139.28175774154,-129139.28175774154,0.0,0.0,0.0,432475.4568825843
2016-05-02,561714.5395951484,101592.09012933771,965351.1499825076,539111.4710656104,584380.9968443826,-15568.900184941107,-15568.900184941107,-15568.900184941107,-15568.900184941107,-15568.900184941107,-15568.900184941107,0.0,0.0,0.0,546145.6394102073
2016-05-03,561814.340549971,124545.3630802953,994359.5291422381,539103.5269151336,584566.8464457972,-878.198408419271,-878.198408419271,-878.198408419271,-878.198408419271,-878.198408419271,-878.198408419271,0.0,0.0,0.0,560936.1421415517
2016-05-04,561914.1415047935,100010.5441173529,999632.6589979191,539104.2093437343,584660.442468189,-17854.21493172375,-17854.21493172375,-17854.21493172375,-17854.21493172375,-17854.21493172375,-17854.21493172375,0.0,0.0,0.0,544059.9265730698
2016-05-05,562013.9424596161,87877.81390144335,964269.5020560393,539114.2446664843,584750.0159434299,-17840.903999764123,-17840.903999764123,-17840.903999764123,-17840.903999764123,-17840.903999764123,-17840.903999764123,0.0,0.0,0.0,544173.038459852
2016-05-06,562113.7434144387,106130.75890081836,979242.9095926742,539116.275128818,584839.5894186711,-5766.902210029201,-5766.902210029201,-5766.902210029201,-5766.902210029201,-5766.902210029201,-5766.902210029201,0.0,0.0,0.0,556346.8412044095
2016-05-07,562213.5443692612,332805.24582751584,1216054.9757998507,539107.8026638275,585024.5538269856,187048.40149365462,187048.40149365462,187048.40149365462,187048.40149365462,187048.40149365462,187048.40149365462,0.0,0.0,0.0,749261.9458629158
2016-05-08,562313.3453240837,-1144.2551342405852,864695.0062184085,539118.2000182995,585236.9489264115,-129139.2817579932,-129139.2817579932,-129139.2817579932,-129139.2817579932,-129139.2817579932,-129139.2817579932,0.0,0.0,0.0,433174.0635660905
2016-05-09,562413.1462789064,124904.02778448047,995949.8121197235,539079.0510687324,585448.2483333807,-15568.900184973123,-15568.900184973123,-15568.900184973123,-15568.900184973123,-15568.900184973123,-15568.900184973123,0.0,0.0,0.0,546844.2460939332
2016-05-10,562512.9472337288,139730.7694648167,1017398.1590062543,539065.3651953433,585652.730497328,-878.1984088202164,-878.1984088202164,-878.1984088202164,-878.1984088202164,-878.1984088202164,-878.1984088202164,0.0,0.0,0.0,561634.7488249086
2016-05-11,562612.7481885514,114474.5225829329,978973.2391281952,539055.3382041659,585869.3946994153,-17854.21493132889,-17854.21493132889,-17854.21493132889,-17854.21493132889,-17854.21493132889,-17854.21493132889,0.0,0.0,0.0,544758.5332572225
2016-05-12,562712.549143374,95594.2187869664,1005782.9541965657,539077.2278516167,586068.2112801077,-17840.903999704733,-17840.903999704733,-17840.903999704733,-17840.903999704733,-17840.903999704733,-17840.903999704733,0.0,0.0,0.0,544871.6451436692
2016-05-13,562812.3500981965,123629.06291960888,1001516.466559181,539137.0258215172,586282.7816010017,-5766.9022099565545,-5766.9022099565545,-5766.9022099565545,-5766.9022099565545,-5766.9022099565545,-5766.9022099565545,0.0,0.0,0.0,557045.44788824
